Profile Pic,Nums/Length Username,Full Name Words,Bio Length,External Url,Verified,Business,#Posts,#Followers,#Following,Last Post Recent,%Post Single Day,Index of Activity,Average of Likes,Fake,Profile Pic Url,Username
0,0.235,0,0,0,0,0,0,16,471,0,0,0,0,1,https://instagram.fcrk2-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcrk2-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX9U1NQH&oh=66227aada4f69ac371926f8b9becb414&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,holasoygerman9812
0,0.25,2,0,0,0,0,0,8,0,0,0,0,0,1,https://instagram.fist7-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fist7-2.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX-zR4yP&oh=48e968d700066a8b23de0aa9603876fb&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,mangat91
0,0,2,12,0,0,0,0,17,533,0,0,0,0,1,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-den4-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX9Jb0wC&oh=f7821fd41a8e5fd1b0d90954cf78ceb5&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,bigbouldercolorado
1,0,1,0,0,0,0,3,80,6172,0,100.0,0,156.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10831847_674033326046725_12649939_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=dNhXwK89ebEAX8zyylF&oh=d332a35447f9a4a2a7b4d4f433873b48&oe=5EAFB068,argaretzrace
1,0,0,0,0,0,0,1,51,673,0,100.0,0,103.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/10475075_900257343404590_1169446547_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=s8su2aaqWqIAX8fO13L&oh=ed65bf51518598cc217c1cc6a71cf6c1&oe=5EAED34B,diulia_valentina_brum__dutra
1,0,1,0,0,0,0,2,101,6191,0,100.0,0,206.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10755735_495218413953637_699822751_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=E5esgybQE1IAX9cyL1x&oh=72216f7fe9c86046ef420b9b8c88ef86&oe=5EB11A2C,ackenziefllen
1,0.091,2,0,0,0,0,59,545,2446,0,16.949,0,19.068,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/13129363_1727806850777421_1645403237_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=b9tCFUdmXyEAX8XX1K8&oh=379ede10b8f5c0674ad101478c60c860&oe=5EAE0310,oo7_bhavesh
1,0,1,6,0,0,0,17,10,25,0,29.412,0,12.412,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11326326_1436154380048535_688592690_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=IWtfye_EaUQAX-EgSSq&oh=ca8e83215bef0072659a82692ff5aaeb&oe=5EB1360B,teenagers_dreams
1,0.143,1,0,0,0,0,18,490,6568,0,16.667,0,139.611,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s150x150/18948244_1739873319644393_4356216256945192960_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=kKubdfkKNXsAX9_CJi4&oh=ccdd0cd81610876050f301e20c78351d&oe=5EAE32A7,magensuppiah75
1,0,1,0,0,0,0,4,90,5984,0,100.0,0,160.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10864766_1008652565817735_841540804_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=smYZHiafZ4oAX_09vXc&oh=d43dabc95595e6bc212f30b7dae204da&oe=5EADEA64,quitcarland
1,0,1,0,0,0,0,3,81,6283,0,100.0,0,164.667,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10865026_390912281076755_320700289_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-VdE3QvOlqMAX_cmdIC&oh=f824db2554a2bb6d64b150d1d43d591b&oe=5EAF57A4,pratyose
1,0,2,0,0,0,0,5,15,289,0,20.0,0,9.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10362262_264948040354313_800339872_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=TEFHwLi4QTsAX9LZl_I&oh=3e7857af531e1155c45ebebf04a69b44&oe=5EB0880B,rikindsuza
1,0,1,136,0,0,1,297,1450,5684,1,4.0,1.2,29.54,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/26397805_391454377960202_1782765719692247040_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=fjtxLJFYroYAX_ZsUQh&oh=9e579e461ddeaf90d2c84b3df481452c&oe=5EADFDB7,urbanrangbyekta
1,0.176,1,0,0,0,0,1,57,3052,0,100.0,0,50.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/29093393_210978599635341_8305028533420294144_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=n0xgWo-syPYAX-YQby6&oh=ca2b8985476cf67b68e8fe6e2224a1b7&oe=5EAF44F2,lx187erz_follower
1,0.231,1,149,1,0,0,27,129,3053,0,37.037,0,48.852,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/16122632_692337660934771_8914188521015607296_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=ZEfAt-e81-0AX9ovY40&oh=d4d6c1cf6bb8b4cc191c351d1349bf06&oe=5EAF04FA,salesshop.123
1,0,1,41,0,0,0,1,243,761,0,100.0,0,40.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s150x150/23164042_1948515718742843_650815672808374272_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=pGrZsGUly1YAX_E2NWa&oh=ba23021b4c9ee0a62b9902effa9371ae&oe=5EADB06D,cheezpuff.com_omg
1,0,0,0,0,0,0,5,16,536,0,100.0,0,1.8,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/41773065_297049550896586_53798004435451904_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-CFUMSD-_okAX_JDmTM&oh=471bce4a8c5e2455db344d7e8f04b697&oe=5EB00404,esgaydhw
1,0,0,0,0,0,0,2,52,6138,0,50.0,0,168.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10899500_387039934798233_1030373545_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=QCySSHOsaqwAX-Wc109&oh=5ef27db844aafa58ba4847da6c19d947&oe=5EB1559A,araoestllo
1,0,1,0,0,0,0,3,82,4580,0,100.0,0,128.667,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10848178_509553765854248_49768111_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=rIvh2srRIkoAX9_2uIC&oh=e5e7c18b7bc87903271a085c52dab992&oe=5EB0A3E7,programobinson
1,0,0,78,0,0,0,11,300,830,0,27.273,0,39.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/12120371_1639288563016047_207005436_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=iwoJbH7ZWAoAX_gkzXE&oh=6896e16e3ed749761ffb0a61dab3d0ca&oe=5EB16C27,infinitewonder
1,0.3,1,4,0,0,0,7,5,22,0,42.857,0,0.286,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11426668_435620333306961_802965664_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=yS4voLEm4E0AX-dAqnr&oh=7cd1b5acfb23d8e03a1e89b6ef03d6c4&oe=5EAE6DA8,loveend827
1,0,1,0,0,0,0,4,64,5242,0,75.0,0,136.25,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10665358_811508645554737_1853286868_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=_BGSawkmiWYAX-4lLyb&oh=c9fa438535aead7e6903b331a6c01836&oe=5EB0E0F9,lvinlaeghtur
1,0,1,0,0,0,0,2,87,5432,0,50.0,0,179.5,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10890998_1596713530561676_731808100_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=v-p5YyKWdNIAX8lkCjH&oh=5941e801939a0f681aa7adaae9ebf3e2&oe=5EAE4783,aidhurlhicl
1,0,1,0,0,0,0,1,25,1224,0,100.0,0,39.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/23279660_1983753475230931_7133135445302444032_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=Uf2qU5oMQBgAX_Ufy9I&oh=67559f574a30d3c27cd629b5d1e7128f&oe=5EAE48E9,hhhhhhlmv
1,0.143,2,0,0,0,0,1,331,3087,0,100.0,0,237.0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11375788_1596024723992769_72040210_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=dLwsJSFqjs0AX8pJt0U&oh=30ecd1ecee2551726490105a73d9ed11&oe=5EB110C8,smaryj1
0,0,0,0,0,0,0,0,2,224,0,0,0,0,1,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX-neAOS&oh=8a830a943f273a9c76c54416642d6ce8&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,esdhtjjfjsdj
1,0,1,0,0,0,0,3,81,6103,0,100.0,0,158.333,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10881948_783316561704218_1310770686_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=0k0Kwcs7W10AX_M_AQH&oh=f2cbf866b807ed3dee1522fefb89a8f4&oe=5EAFF87E,bdoyonnell
0,0,1,46,0,0,0,0,46,259,0,0,0,0,1,https://instagram.fxds1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fxds1-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX_cGKBJ&oh=1d2db06792c811b9dc43183606cdcb84&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,sticchioparma
0,0.444,2,0,0,0,0,0,2,14,0,0,0,0,1,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX8D_rXY&oh=2a603596e1a894c8ecaf0425393f69df&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,fiore8144
0,0.375,0,0,0,0,0,0,14,26,0,0,0,0,1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX8bpzRd&oh=df7e68d8d37f51896617ecd29986d160&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,lucaa816
0,0,2,0,0,0,0,0,30,75,0,0,0,0,1,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX8Bjepm&oh=e17231a0668dfcea19dc907e951322b9&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,reticasamuele
0,0,0,0,0,0,0,0,224,72,0,0,0,0,1,https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_x6Lrc&oh=3f6960b57c886e9c53c3e2acf5988b85&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,uk_lui
0,0,3,11,0,0,0,0,5,149,0,0,0,0,1,https://instagram.fbfh14-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbfh14-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX9VjreC&oh=dd367fe12d4025b5501947e554ad9845&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,matteotennis
0,0.2,0,0,0,0,0,0,0,22,0,0,0,0,1,https://instagram.ffor10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ffor10-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX-_Rf0_&oh=f8abd281d2218e6ea2bbc21093f22c2b&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,0mh.mh.mh0
1,0,1,0,0,0,0,23,14,142,1,73.913,23.0,1.565,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/90742092_649392145844487_1676914008709398528_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=tSPrRRZqYX4AX_xOpSM&oh=e3127601e7e9acf39691338a973d5f45&oe=5EB0678C,_leonfaun_
1,0.1,0,0,0,0,0,5,520,5314,0,20.0,0,116.2,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/11887296_700662260063952_1827399946_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=xkuBDC5fiiQAX-S1LCo&oh=d5196d877541dbf0c447742eba215072&oe=5EAEF642,coll1nfren
1,0.143,1,0,0,0,0,0,89,11,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/84362683_166884444731077_7764609656311250944_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=0ImlpKEzVigAX-YT4Ev&oh=19f7e45430f6d40306f736cadd2e3be7&oe=5EAFF55F,vania_paola.13
1,0,1,24,0,0,0,0,42,505,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/89118938_730724410790664_6764684627773751296_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=x7_eBA0n4NEAX8iW4nN&oh=760897f93fb4cb42e26badd44f5f6934&oe=5EAE8319,i._.follow_all
0,0,1,0,0,0,0,0,94,886,0,0,0,0,1,https://scontent-mrs2-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-mrs2-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX-oNwmk&oh=f9c7f876cd92a51c5684a23cbc9a096d&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,duxitheboss
0,0,1,0,0,0,0,0,113,1392,0,0,0,0,1,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=-ZwDqkF1E0EAX90oXBt&oh=98d9c79789750779f555204fcc6313d9&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,iafhj
0,0,0,20,0,0,1,0,127,292,0,0,0,0,1,https://instagram.fsaw1-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsaw1-3.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX8-xdeX&oh=17c6d46c9d70a860c45a221c235b7e40&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,shazzz._____
0,0.364,0,0,0,0,0,0,11,15,0,0,0,0,1,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX8u_G3M&oh=770949be33819ede3c3a891ab5268241&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,romi.na8138
1,0,1,0,0,0,0,0,44,322,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/79353108_1029543557428997_531349387943608320_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=SbOyCW8SiCoAX-m1yNQ&oh=f9cfca8f28cba77665a7723a10a359fa&oe=5EAF7215,fssenas
1,0.364,0,0,0,0,0,0,0,3,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/91769765_2954188261269981_5253239993693896704_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=g1uV1ohTzkoAX8AV2sb&oh=998816ec7795fa795a33b05b68182425&oe=5EB18239,saraaaa8249
0,0,1,0,0,0,0,0,34,332,0,0,0,0,1,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX86dFvx&oh=97de798ce2eb42b679d72b613ed663a4&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,ignrz
1,0,0,0,0,0,0,0,1,14,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/s320x320/11887146_778711522273981_1706274011_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=2DMp03EAUZgAX9t9pS9&oh=1cbb7057c8797c0ba875adea9c11c5e4&oe=5EAE83D8,_.fireflies._
0,0,2,0,0,0,0,0,0,48,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_KVCA0&oh=159bf1b154c8628907554fdfac09e890&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,desirebeautifully
1,0,2,130,0,0,0,34,135,501,0,29.412,0,16.118,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/10731686_782703521790518_331493300_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=e0ElHBtUjZ0AX_ZixrW&oh=f277416247f77f2516435c8a94410824&oe=5EAFE7CE,anchenoiabbiamouncuore_
0,0.091,1,0,0,0,0,0,3,18,0,0,0,0,1,https://instagram.fruh4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fruh4-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX8dHVRP&oh=75f12bdeeefe6ccf8c2bcbe5637f7a35&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,______7nothing7_______
1,0,4,26,0,0,0,50,1144,2733,0,74.0,0,42.62,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/923796_744527945601328_418310768_a.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=r21n-_KN_ooAX_yMEKT&oh=1463cfbe25773a081900202530d7e2a9&oe=5EAFBB0F,come_amore_
0,0,1,0,0,0,0,0,1,952,0,0,0,0,1,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_aULly&oh=5bd096705892df4fb701d65a761eaea6&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,rnroyaa
0,0.455,2,0,0,0,0,0,0,48,0,0,0,0,1,https://scontent-hkt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-hkt1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_KVCA0&oh=159bf1b154c8628907554fdfac09e890&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,skalka12345
1,0.133,1,12,0,0,0,0,296,290,0,0,0,0,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/s320x320/45592904_361493621084362_3061870511597289472_n.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=YipRLAb6RAAAX8l5boQ&oh=739718f1897a9151e0fbbd73792f1554&oe=5EAFF184,gaiafranchini03
0,0,2,0,0,0,0,0,13,73,0,0,0,0,1,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX8x6aU3&oh=fa862611fde0874c7c420a423edf5cda&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,marcelohenriquepereiradasneves
1,0,4,31,0,0,0,34,2756,5757,0,5.882,0,218.294,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/s320x320/46063027_318456465660680_4448344031293865984_n.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=un6i0AhlUxMAX_P6dwQ&oh=84e4471deaa4609711b74d84ce9381fb&oe=5EAE458F,crescimichetisposo
0,0,0,0,0,0,0,0,3,40,0,0,0,0,1,https://instagram.fgru13-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fgru13-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX8c0yxj&oh=763678e82c203372450bc3fd08a47510&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,zax.marta
0,0,1,0,0,0,0,0,0,64,0,0,0,0,1,https://scontent-mrs2-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-mrs2-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_GG89L&oh=72cf6da419dad904b516ba426892b736&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,cairdjane
1,0,1,130,0,0,0,57,427,703,0,7.018,0,56.333,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/s320x320/11326407_863944347024756_604153087_a.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=U_LrUJH4vAcAX-Egldv&oh=eeca33d4fb0ad94991460229dd5b5931&oe=5EAEC293,staywithme_always_forever
1,0,0,6,0,0,0,6,9,22,0,100.0,0,4.333,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/11311077_144143602589025_1077289692_a.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=ibYFNTEdNwsAX_k33Di&oh=0c8f4c093b09f6a6efeacb7dc9f74c2e&oe=5EAF3F86,xxserdanilxx
1,0,1,39,0,0,0,193,156,320,0,8.0,0,34.25,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/11848876_652450908222475_2100478406_a.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=EWcP2uvP9EwAX_RZxOR&oh=815969224232b3ce9e957d772ad0519c&oe=5EAEF8AE,_xx_smile
0,0,0,0,0,0,0,0,38,627,0,0,0,0,1,https://instagram.fagu1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fagu1-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX-wDj9f&oh=a4a336409bdaf6454203a9dc8717ff18&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,psosto_sascha
1,0.308,1,0,0,0,0,0,49,83,0,0,0,0,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/s320x320/69039358_921083204891708_2909800494333427712_n.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=Fbo3jtC0hssAX_A6IeH&oh=e444f0b049dd8a3c3726290a7cdf4765&oe=5EB0FE43,alfonsina9064
0,0,2,0,0,0,0,0,49,247,0,0,0,0,1,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX-z56oA&oh=52eb2b922fca1f7102763ea1b17c89cf&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,shira_it
1,0.2,1,26,0,0,0,5,91,56,1,100.0,5.0,11.8,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/s320x320/90723950_1134724910221590_5975649580165890048_n.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=ASxS-P9gxkkAX_puNIR&oh=29a663063bc2b9168c94cb148195f513&oe=5EB14055,_psico_girl_678
0,0.222,1,53,0,0,0,0,0,10,0,0,0,0,1,https://instagram.fcgh5-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ad=z-m&_nc_ht=instagram.fcgh5-1.fna.fbcdn.net&_nc_ohc=-ZwDqkF1E0EAX8Kf6Ae&oh=d3613a3f046ff22a5f82f842ff5aceee&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,bompani99
0,0.091,1,0,0,0,0,0,0,17,0,0,0,0,1,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=-ZwDqkF1E0EAX_Cjxcq&oh=42e420658b23e14f9f343631d40fdd3b&oe=5EB0CC0F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,jkjkkkkjjk5
1,0.062,0,0,0,0,0,0,38,59,0,0,0,0,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/s320x320/90742597_1766734770117726_7815896547987554304_n.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=uLdj7-_K6wsAX_HT_E4&oh=37010a6aae5cba89892a9a3c8aa2411a&oe=5EB1561A,alessandrinopro8
1,0,0,0,0,0,0,9,6,151,0,44.444,0,3.889,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/10483478_246724218857690_389869010_a.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=HEBY2S_DQbQAX8F5dtb&oh=e86c9ee91f1920eb5a6dc89768989af8&oe=5EAFDDCE,talialovell
